row_number,movie_id,director_name
3665,78814,Eric Bross
3666,297596,Paul Schrader
3667,299552,Vicky Jewson
3668,11935,Peter Hyams
3669,113406,Marcia Bennett
3671,290825,Kevin Smith
3672,361159,Stanton Barrett
3673,12555,Ji???? Menzel
3674,31175,Fatih Akin
3675,12498,Billy Bob Thornton
3676,77949,Nick Murphy 
3677,1690,Eli Roth
3678,8435,Michael Winterbottom
3679,64720,Jeff Nichols
3680,49365,Frank LaLoggia
3681,11404,Jeremy Brock
3682,300706,Scott Foley
3683,16337,Tobe Hooper
3684,11577,Sam Peckinpah
3685,77987,Nicolas Winding Refn
3686,40185,Christophe Ali
3686,40185,Nicolas Bonilauri
3687,68202,Gabriela Tagliavini
3688,8981,Shona Auerbach
3689,10914,Leonard Farlinger
3690,50848,Michel Leclerc
3691,166624,Analeine Cal y Mayor
3692,10822,Tom Kalin
3693,10844,Robert Sarkies
3694,9336,Hugh Wilson
3695,5689,Randal Kleiser
3696,712,Mike Newell
3697,13342,Amy Heckerling
3698,10339,John Huston
3699,1429,Spike Lee
3700,9303,Lilly Wachowski
3700,9303,Lana Wachowski
3701,641,Darren Aronofsky
3702,27686,Walter Lang
3703,65749,Carlos Saura
3704,6106,Oliver Stone
3705,252680,Jon Erwin
3705,252680,Andrew Erwin
3706,141,Richard Kelly
3707,66607,Beto G??mez
3708,17139,Mike van Diem
3709,12079,Jonas ??kerlund
3710,39800,Todd Solondz
3711,4550,Park Chan-wook
3712,62116,Ren?? F??ret
3713,9991,Barry Skolnick
3714,13807,Johnnie To
3715,68818,Mateo Gil
3716,12093,Lukas Moodysson
3717,36419,Agnieszka Wojtowicz-Vosloo
3718,281730,Kabir Sadanand
3719,510,Milo?? Forman
3720,362105,Peter DeLuise
3721,10970,Mel Brooks
3722,375290,Raja Menon
3723,17663,Kevin Sullivan
3724,270938,Ernie Barbarash
3725,116613,Nick Love
3726,11826,Jonathan Glazer
3727,29920,Daniel Espinosa
3728,1088,Niki Caro
3730,34069,Ivan Engler
3730,34069,Ralph Etter
3731,10947,Kenny Ortega
3732,47452,Richard Kwietniowski
3733,3040,Timur Bekmambetov
3734,11386,Neil Jordan
3735,10246,Bob Clark
3736,29426,George A. Romero
3737,10331,George A. Romero
3738,153,Sofia Coppola
3739,703,Woody Allen
3740,27191,Cecil B. DeMille
3741,1365,Marc Forster
3742,287424,Henry Hobson
3743,451,Mike Figgis
3744,165864,Duane Journey
3745,987,Billy Wilder
3746,241251,Rob Cohen
3747,40494,Carol Reed
3748,39781,Lisa Cholodenko
3749,8337,John Carpenter
3750,5925,John Sturges
3751,8357,William Arntz
3751,8357,Betsy Chasse
3752,146203,Ed Gass-Donnelly
3753,85350,Richard Linklater
3754,512,Woody Allen
3755,13408,DJ Pooh
3756,47816,DJ Pooh
3757,10744,Wayne Kramer
3758,11536,John Huston
3759,9782,Patrick Stettner
3760,18713,James Melkonian
3761,6537,Juan Antonio Bayona
3762,184345,Michael Tiddes
3763,1809,Roger Avary
3764,2370,Alfred Hitchcock
3765,9809,Bob Odenkirk
3766,5,Allison Anders
3766,5,Alexandre Rockwell
3766,5,Robert Rodriguez
3766,5,Quentin Tarantino
3767,11013,Steven Shainberg
3768,19153,Rick de Oliveira
3769,10132,Oliver Stone
3770,16448,Christopher Guest
3771,15122,Jeff Franklin
3772,8141,John Dahl
3773,1546,Mike Mills
3774,48572,Kevin Smith
3775,14517,Dave McKean
3776,89708,Ron Fricke
3777,27551,Ruggero Deodato
3778,64678,Gavin Wiesen
3779,309503,Mora Stephens
3780,14293,Mars Callahan
3781,15059,Mike Figgis
3782,103328,Leos Carax
3783,157847,David Gordon Green
3784,25719,Stefan Schwartz
3785,48309,Renny Harlin
3786,27723,Robert Lee King
3787,20468,Kevin Allen
3788,242575,Jorge Ram??rez Su??rez
3789,44945,David Schwimmer
3790,29122,Barry Levinson
3791,125123,Sam Miller
3792,111190,Anne Fontaine
3793,133575,Dan Ireland
3794,54580,Fernando Le??n de Aranoa
3795,52015,Jim Mickle
3796,34941,Stephen T. Kay
3797,227975,Karim A??nouz
3798,60422,Sam Levinson
3799,81390,Julian Gilbey
3800,10981,Vincenzo Natali
3801,225235,Aleksandr Veledinskiy
3802,14902,Peter H. Hunt
3803,121676,Ruba Nadda
3804,22301,James Whale
3804,22301,Howard Hughes
3804,22301,Edmund Goulding
3805,20065,Edward Burns
3806,257087,Phil Joanou
3807,46420,Sean Byrne
3808,114635,Chris Stokes
3809,158150,Mark Griffiths
3810,251979,Bruce MacDonald
3811,874,Fred Zinnemann
3812,10774,Sidney Lumet
3813,770,Victor Fleming
3814,266102,Richard Raymond
3815,29715,Sam Peckinpah
3816,25209,George Sidney
3817,37495,Chris Morris
3818,29262,Andrucha Waddington
3819,34769,Peter Stebbings
3820,35032,Vincente Minnelli
3821,5178,Dagur K??ri
3822,8618,Nicholas Hytner
3823,3116,John Schlesinger
3824,9427,Peter Cattaneo
3825,813,Jerry Zucker
3825,813,Jim Abrahams
3825,813,David Zucker
3826,352978,Kevin Carraway
3827,10634,F. Gary Gray
3828,9516,Albert Hughes
3828,9516,Allen Hughes
3829,16288,Michael Gornick
3830,23330,Sam Peckinpah
3831,18900,Richard Brooks
3832,27029,Fred Zinnemann
3833,26268,Jack Smight
3834,573,Alfred Hitchcock
3835,310131,Robert Eggers
3836,40505,Michael Martin
3837,11363,Edward Burns
3838,3033,Bill Condon
3839,25376,Juan Jos?? Campanella
3840,22007,Gideon Raff
3841,765,Sam Raimi
3842,10615,Louis C.K.
3843,205321,Anthony C. Ferrante
3844,89540,Salvador Carrasco
3845,46146,Andr?? ??vredal
3846,38007,Robert Cary
3847,14256,Adam Rapp
3848,540,Angela Robinson
3849,370464,Warren P. Sonoda
3850,20055,Amanda Gusack
3851,224569,Avi Nesher
3852,395766,Nick Murphy 
3853,39303,Charles Adelman
3854,142061,Jay Oliva
3855,370662,Charles Ferguson
3856,252360,Uwe Boll
3857,256740,Mark Young
3858,299145,"Daniel Petrie, Jr."
3859,241766,Antonio Simoncini
3860,12535,Mel Brooks
3861,1667,Luc Jacquet
3861,1667,J??r??me Maison
3862,50839,J.C. Chandor
3863,86549,Eldar Rapaport
3864,13973,Clark Gregg
3865,244786,Damien Chazelle
3866,598,Fernando Meirelles
3866,598,K??tia Lund
3867,11129,Justin Kerrigan
3868,75861,Nathan Frankowski
3869,13551,Karen Moncrieff
3870,103663,Thomas Vinterberg
3871,850,Bob Clark
3872,12586,Alejandro Monteverde
3873,11564,Mark L. Lester
3874,301748,Jonathan Silverman
3874,301748,Jennifer Finnigan
3875,108346,Eric Styles
3876,8841,Laurent Cantet
3877,805,Roman Polanski
3878,11697,John Ford
3879,22051,Max Mayer
3880,436,Joshua Marston
3881,55347,Mike Mills
3882,10070,John Gulager
3883,8469,John Landis
3884,658,Guy Hamilton
3885,125490,Brandon Cronenberg
3886,1585,Frank Capra
3887,627,Danny Boyle
3888,23618,Spike Lee
3889,41436,Tod Williams
3890,10162,Kirk Jones
3891,1430,Michael Moore
3892,259943,Zhang Yimou
3893,10014,Jack Sholder
3894,11257,James Ivory
3895,158015,James DeMonaco
3896,82507,Scott Derrickson
3897,20337,Martin Lawrence
3897,20337,David Raynr
3898,261,Richard Brooks
3899,1685,Ted Post
3900,20737,Charles Martin Smith
3901,10991,Michael Haigney
3901,10991,Kunihiko Yuyama
3902,10225,Tom McLoughlin
3903,826,David Lean
3904,34086,Patrick Read Johnson
3905,5854,Alfred Hitchcock
3906,284,Billy Wilder
3907,10285,Adam Marcus
3908,5780,Alfred Hitchcock
3909,292,Michel Gondry
3910,223485,John Maclean
3911,29463,Michael Schultz
3912,18065,Benny Boom
3913,22013,Richard Brooks
3914,821,Stanley Kramer
3915,53862,David Raynr
3916,3089,Howard Hawks
3916,3089,Arthur Rosson
3917,30139,Nnegest Likk??
3918,132344,Richard Linklater
3919,15582,Christopher Leitch
3920,15158,Don Coscarelli
3921,44634,Michael Schultz
3922,30309,Patricia Cardoso
3923,7509,Deepa Mehta
3924,10557,Damien O'Donnell
3925,23531,Peter M. Cohen
3926,28005,Mira Nair
3927,40247,Nicole Holofcener
3928,252,Mel Stuart
3929,24126,Anthony Hickox
3930,13982,Tom Schulman
3931,16642,Terrence Malick
3932,17734,Jill Sprecher
3933,18892,Darren Stein
3934,549,Julian Schnabel
3935,121986,Noah Baumbach
3936,868,Gavin Hood
3937,10683,Todd Solondz
3938,17995,George Gallo
3939,246403,Kevin Smith
3940,670,Park Chan-wook
3941,35691,David Nixon
3941,35691,Patrick Doughtie
3942,49010,Jason Eisener
3943,317930,Enrique Begn??
3944,11229,Matthew Bright
3945,22488,Michael Landon Jr.
3946,24469,Andrea Arnold
3947,82533,Whit Stillman
3948,50942,Stuart Gillard
3949,84174,Leslye Headland
3950,34099,Bobby Roth
3951,79940,Tim Heidecker
3951,79940,Eric Wareheim
3952,342,Marco Kreuzpaintner
3953,281230,Michael Worth
3953,281230,Kate Connor
3954,38033,Deon Taylor
3955,100975,Jason Alexander
3956,38541,Xavier Gens
3957,39563,Conor McPherson
3958,234212,Will Canon
3959,27404,Philip Zlotorynski
3960,170480,Lance Kawas
3961,71866,Francesca Gregorini
3961,71866,Tatiana von Furstenberg
3962,192210,M??rcio Garcia
3963,180296,David Wain
3964,157058,Craig Moss
3965,70006,Michael Jai White
3966,26039,John Boorman
3967,79587,Paolo Monico
3968,176077,Youssef Delara
3968,176077,Victor Teran
3969,260947,Darin Scott
3970,342502,Christian Sesma
3971,191229,Monte Hellman
3972,43213,Brian Caunter
3973,44594,Chris D'Arienzo
3974,666,Walter Salles
3975,248,Frank Capra
3976,325173,Isaac Florentine
3978,351043,Michael Polish
3979,43942,Heidi Ewing
3979,43942,Rachel Grady
3979,43942,Morgan Spurlock
3979,43942,Seth Gordon
3979,43942,Alex Gibney
3979,43942,Eugene Jarecki
3980,10226,Alexandre Aja
3981,66942,Leon Ford
3982,356483,Hank Braxtan
3983,10476,Craig Brewer
3984,239,Billy Wilder
3985,10281,John Carl Buechler
3986,630,Victor Fleming
3987,3034,Mel Brooks
3988,13025,George A. Romero
3989,21461,Rajkumar Hirani
3990,55306,Victor Nunez
3991,17264,Carroll Ballard
3992,346081,Rohit Jugraj
3993,16016,Kresten Vestbjerg Andersen
3993,16016,Thorbj??rn Christoffersen
3994,15875,John Ford
3995,5900,Alex van Warmerdam
3996,43306,Victor Fleming
3997,11072,Mel Brooks
3998,9730,Joseph Zito
3999,209274,Pawe?? Pawlikowski
4000,26371,James Ivory
4001,14137,Frank Sebastiano
4002,291,Stacy Peralta
4003,14139,Nacho Vigalondo
4004,33106,Ning Hao
4005,8875,Tony Giglio
4006,872,Stanley Donen
4006,872,Gene Kelly
4007,72914,Joe Cross
4007,72914,Kurt Engfehr
4008,139038,Michael Tiddes
4009,126509,John Sullivan
4009,126509,Dinesh D'Souza
4010,9591,Tom Hanks
4011,10676,Tommy Lee Wallace
4012,1687,Don Taylor
4013,24748,Martin Ritt
4014,181330,Leslie Small
4015,468,Gus Van Sant
4016,401,Zach Braff
4017,76,Richard Linklater
4018,50538,??ric Tessier
4019,25636,Alison Maclean
4020,19316,Alice Wu
4021,21074,Sarah Gavron
4022,84329,Jake Schreier
4023,20,Isabel Coixet
4024,157386,James Ponsoldt
4025,13007,Larry Charles
4026,13518,Joshua Tickell
4027,116584,Tim Boxell
4028,46849,Michael D. Sellers
4029,40428,Reed Cowan
4029,40428,Steven Greenstreet
4030,17334,James Dodson
4031,1698,Stefan Ruzowitzky
4032,20764,Alex Rivera
4033,45132,James Gunn
4034,76706,John Murlowski
4035,254472,Benni Diez
4036,332285,Danny Perez
4037,49471,Spike Lee
4038,13569,Robby Henson
4039,7512,Mike Judge
4040,356216,Zackary Adler
4041,11798,Shane Meadows
4042,146631,Dominic Burns
4043,43546,George Sidney
4044,61038,Carmen Marron
4045,78373,Tim McCanlies
4046,17820,George Sidney
4047,74457,Mario Van Peebles
4048,283384,Jason Stone
4049,19933,Jerry Rees
4050,756,David Hand
4050,756,James Algar
4050,756,Samuel Armstrong
4050,756,Ben Sharpsteen
4050,756,William Roberts
4050,756,Paul Satterfield
4050,756,Hamilton Luske
4050,756,Jim Handley
4050,756,Ford Beebe
4050,756,T. Hee
4050,756,Wilfred Jackson
4050,756,Norman Ferguson
4051,433715,Jaco Booyens
4052,9728,Steve Miner
4053,9731,Danny Steinmann
4054,9916,Michael Landon Jr.
4055,309425,Jon Gunn
4056,14156,Hayley Cloake
4057,43610,Tay Garnett
4058,360339,Shyam Madiraju
4059,31163,Harmage Singh Kalirai
4060,297621,Rita Merson
4061,16205,Jon Knautz
4062,887,William Wyler
4063,9517,Larry Clark
4064,6007,Petter N??ss
4065,364083,Robert Fontaine
4066,8329,Jaume Balaguer??
4066,8329,Paco Plaza
4067,69640,Patricia Cardoso
4069,347548,Neil Mcenery-West
4070,322443,Anthony O'Brien
4071,657,Terence Young
4072,28165,Lloyd Kaufman
4072,28165,Michael Herz
4073,11561,Woody Allen
4074,270303,David Robert Mitchell
4075,11624,Woody Allen
4076,595,Robert Mulligan
4077,8810,George Miller
4078,12207,Liu Chia-Liang
4079,226,Kimberly Peirce
4080,92182,Chris Kentis
4080,92182,Laura Lau
4081,582,Florian Henckel von Donnersmarck
4082,72213,Alex Kendrick
4083,990,Robert Rossen
4084,55604,Jack Conway
4085,9662,Sylvain Chomet
4086,20862,Chris Eyre
4087,2771,Shari Springer Berman
4087,2771,Robert Pulcini
4088,80,Richard Linklater
4089,55,Alejandro Gonz??lez I????rritu
4090,11023,Catherine Hardwicke
4091,33667,Elia Kazan
4092,39013,Debra Granik
4093,11194,Kevin Macdonald
4094,43839,Henry King
4095,1382,Miranda July
4096,44639,Charles Ferguson
4097,301351,Max Joseph
4098,4816,Jim Jarmusch
4099,7873,David Ayer
4100,331190,Jerry Jameson
4101,15186,Steven Soderbergh
4102,17994,Kevin Tenney
4103,1378,John Cameron Mitchell
4104,8885,Ari Folman
4106,12901,Charles Ferguson
4107,250124,Marielle Heller
4108,14284,David Sington
4109,57120,Kelly Reichardt
4110,12228,Fenton Bailey
4110,12228,Randy Barbato
4111,22617,Bob Giraldi
4112,55561,Jill Sprecher
4113,42889,Huck Botko
4113,42889,Andrew Gurland
4114,10656,Luc Besson
4115,24363,David Duchovny
4116,13121,Mitchell Lichtenstein
4117,24746,Lance Mungia
4119,12109,Michael Dowse
4120,27023,Hue Rhodes
4121,22913,Shane Meadows
4122,273899,Roland Emmerich
4124,67373,Danny Provenzano
4125,171759,Bill Muir
4126,206296,Richard LaGravenese
4127,35219,Noah Buschel
4128,28260,Brian Yuzna
4129,7515,Hunter Richards
4130,13075,Laurie Collyer
4131,335866,Aaron Hann
4131,335866,Mario Miscione
4132,13510,James Watkins
4133,215881,Catherine Hardwicke
4134,18238,Phil Claydon
4135,22600,Ralph Ziman
4136,12612,John Simpson
4137,50698,Colin Minihan
4137,50698,Stuart Ortiz
4138,115210,Conor McMahon
4139,34335,Chris Shadley
4140,459488,Simon Napier-Bell
4141,11302,Woody Allen
4142,119458,Simon Yin
4143,20406,Jeff Crook
4143,20406,Josh Crook
4144,3766,Orson Welles
4145,18616,Dave Payne
4146,18808,James Cox
4147,95755,Jonas ??kerlund
4148,198062,Brad Copeland
4149,188652,Paul Bunnell
4150,174311,Phil Morrison
4151,12602,Harald Reinl
4152,153795,James Cox
4153,17768,Richard Lester
4154,13516,Michael Moore
4155,98549,Tanner Beard
4156,312793,Scott Dow
4157,309919,Derick Martini
4158,299553,Jerry Dugan
4159,21309,Tim Hunter
4160,32235,Michael Polish
4161,329540,William Kaufman
4162,26388,Rodrigo Cort??s
4163,49020,Richard Ayoade
4164,159037,Jehane Noujaim
4165,12838,Jean-Marc Barr
4165,12838,Pascal Arnold
4166,157293,Remo D'Souza
4167,14048,James Marsh
4168,356987,John Laing
4169,295886,Jamal Hill
4170,38358,Daniel Stamm
4171,33511,Sam Taylor-Johnson
4172,702,Elia Kazan
4173,935,Stanley Kubrick
4174,542,Carlos Carrera
4175,84175,Benh Zeitlin
4176,1705,J. Lee Thompson
4177,62677,Maggie Greenwald
4178,50875,Vera Farmiga
4179,260778,Vijay Chandar
4180,58492,Morgan Spurlock
4181,44562,Jonathan Wacks
4182,37232,Khyentse Norbu
4183,4929,Ted Post
4184,36334,Richard Brooks
4185,9783,Tony Krantz
4186,386826,Mitchell Altieri
4187,205126,W.D. Hogan
4188,98557,Corey Grant
4189,104,Tom Tykwer
4190,10894,Lucky McKee
4191,246449,Richard Boddington
4192,32579,Patricia Riggen
4193,1688,J. Lee Thompson
4194,1999,Todd Field
4195,43947,Steven R. Monroe
4196,24066,Mark Illsley
4197,9709,Pawe?? Pawlikowski
4198,191714,Ritesh Batra
4199,25312,Sally Potter
4200,34106,Frank Capra
4201,11426,Fred Zinnemann
4202,13909,John Ford
4203,206284,Brad J. Silverman
4204,27455,Dave Meyers
4205,66468,David M. Matthews
4206,7973,Nadine Labaki
4207,283686,Llu??s Qu??lez
4208,15976,Eytan Fox
4209,592,Francis Ford Coppola
4210,74084,Romesh Sharma
4211,1651,Fran??ois Truffaut
4212,25428,Adam Goldberg
4213,298584,Travis Zariwny
4214,10758,Adrienne Shelly
4215,11690,Newt Arnold
4216,3083,Frank Capra
4217,9344,Larry Clark
4218,10707,Noah Baumbach
4219,15647,Charles Herman-Wurmfeld
4220,308529,John Stockwell
4221,4174,Alfred Hitchcock
4222,20156,Atom Egoyan
4223,9464,Vincent Gallo
4224,49018,James Wan
4225,13820,Alex Cox
4226,18079,Fabi??n Bielinsky
4227,127918,Dror Moreh
4228,17113,Rebecca Miller
4229,129139,Maggie Carey
4230,507,Roger Avary
4231,4012,Henry Bean
4232,14054,David Gordon Green
4233,323271,Simeon Rice
4234,10972,Brad Anderson
4235,13066,Jeff Garlin
4236,66025,Qasim Basir
4237,11908,Adam Green
4238,3082,Charlie Chaplin
4239,39541,Pete Jones
4240,1961,Bruce Campbell
4241,51820,Mark Brown
4242,291362,Adam Carolla
4242,291362,Kevin Hench
4243,30082,Ira Sachs
4244,72913,John Sayles
4245,23963,Bruce McDonald
4246,29406,James Mottern
4248,104755,Rob Zombie
4249,253306,Gerard Johnstone
4250,29595,Robert Greenwald
4251,46729,David Ray
4252,294600,David Rodriguez
4253,137347,Nae Caranfil
4254,290370,David Winning
4255,426469,Frank Lotito
4256,356841,Timothy Woodward Jr.
4257,301325,Tara Subkoff
4258,347755,Russell Friedenberg
4259,408,David Hand
4260,44413,Lucrecia Martel
4261,39209,Edward Dmytryk
4262,48463,Zak Penn
4263,394047,Alex Ranarivelo
4264,312791,Jon Knautz
4264,312791,Trevor Matthews
4265,266034,Mathieu Amalric
4266,280381,David Worth
4267,2661,Leslie H. Martinson
4268,100,Guy Ritchie
4269,218500,Robert M. Young
4270,309,Thomas Vinterberg
4271,27845,Steve Buscemi
4272,25784,Ham Tran
4273,52790,Rich Cowan
4274,100275,Boris Rodriguez
4275,295914,Sadyk Sher-Niyaz
4276,42033,Paul Donovan
4276,42033,Digby Cook
4277,19187,Jonathan Kesselman
4278,46415,Arjun Sablok
4279,38570,Craig Moss
4280,27588,Tyler Oliver
4281,223,Alfred Hitchcock
4282,9725,Steve Miner
4283,28580,Billy Wilder
4284,23730,Douglas Cheek
4285,84197,Michael D. Olmos
4285,84197,Youssef Delara
4286,46256,Deryck Broom
4287,19997,Henry Hathaway
4288,43266,John Ford
4289,278316,Spike Lee
4290,1412,Steven Soderbergh
4291,176,James Wan
4292,39939,Jay Chandrasekhar
4293,357834,Giovanni Zelko
4294,215924,Claudia Sainte-Luce
4295,480,Mira Nair
4296,14295,Kenneth Lonergan
4297,11219,Alfred Hitchcock
4298,20770,Jamie Babbit
4299,176124,David Boyd
4300,500,Quentin Tarantino
4301,60400,Walter Lang
4302,429,Sergio Leone
4303,310569,Anna Muylaert
4304,98369,Steve Taylor
4306,89750,L??a Pool
4307,49951,James David Pasternak
4308,86331,Laurent Bouhnik
4309,355629,Tom Sanchez
4310,16433,David Caffrey
4311,15544,Adam Jay Epstein
4311,15544,Andrew Jacobson
4312,43884,Michael Curtiz
4313,107315,Justin Thomas Ostensen
4315,13064,Rob Bowman
4316,59917,Ossie Davis
4317,157422,Jay Alaimo
4318,310933,Dylan Bank
4319,7553,Rob McKittrick
4320,12877,Shane Meadows
4321,39895,Jeff Burr
4323,55616,Guy Maddin
4324,29697,Regardt van den Bergh
4325,50037,Panos Cosmatos
4326,94329,Gareth Evans
4327,53502,Matthew R. Anderson
4327,53502,Edward Conna
4328,202604,Joe Marino
4329,289,Michael Curtiz
4330,27374,Joel Anderson
4331,26815,Shimit Amin
4332,811,Douglas Trumbull
4333,1366,John G. Avildsen
4334,244776,Mona Lerche
4335,5769,Tony Richardson
4336,277685,Levan Gabriadze
4337,103,Martin Scorsese
4338,11298,Joe Dante
4339,646,Terence Young
4340,93856,Bradley Parker
4341,9003,Clive Barker
4342,347126,Harold Cronk
4343,10092,Jeff Wadlow
4344,10643,Takao Okawara
4345,46705,Derek Cianfrance
4346,546,Duncan Tucker
4347,76487,William Brent Bell
4348,5722,Russ Meyer
4349,39833,Robert D. Webb
4350,1781,Davis Guggenheim
4351,18712,Allan Dwan
4352,7944,Martin Scorsese
4353,171424,Eli Roth
4354,361475,Andrew Steggall
4355,113947,Ben Lewin
4356,18570,Robert Kenner
4357,83860,Andrew Erwin
4357,83860,Jon Erwin 
4358,41469,Brad Anderson
4359,244772,Craig Johnson
4360,50837,Sean Durkin
4361,248774,Gillian Robespierre
4362,10183,Courtney Hunt
4363,159014,Morgan Neville
4364,32456,James Toback
4365,49963,Nicole Holofcener
4366,13508,Chris Paine
4367,22597,Greg Berlanti
4368,9707,Don Coscarelli
4369,37532,Marc Levin
4370,26791,Richard Dutcher
4371,56666,Khalid Mohammed
4372,8675,Trey Parker
4373,13132,David Gordon Green
4375,46989,Karen Moncrieff
4376,192132,Gia Coppola
4377,24424,Scandar Copti
4377,24424,Yaron Shani
4378,13198,Goran Dukic
4379,244267,Mike Cahill
4380,21413,Kyle Rankin
4380,21413,Efram Potelle
4381,123678,Joshua Oppenheimer
4381,123678,Christine Cynn
4381,123678,Anonymous
4382,13362,Alex Gibney
4383,39183,Paul Crowder
4383,39183,John Dower
4384,62402,Rohit Jagessar
4385,206412,Griffin Dunne
4386,201132,Anthony Powell
4387,251471,Kief Davidson
4387,251471,Daniel Junge
4388,112456,Johnny Remo
4389,20296,Vivek Agnihotri
4390,25983,Ti West
4391,66195,Nick Tomnay
4392,16155,John Hamburg
4393,46727,Nickolas Perry
4394,55180,Dan Zukovic
4395,29015,Craig Mazin
4396,91122,Becky Smith
4397,18206,Eric Nicholas
4398,320146,Benjamin Dickinson
4399,13856,Hal Haberman
4399,13856,Jeremy Passmore
4400,219716,Darren Stein
4402,56491,Brian Trenchard-Smith
4403,99826,Frank Whaley
4404,186935,Amat Escalante
4406,19344,Katherine Brooks
4407,242083,David Cross
4408,18869,Randall Rubin
4408,18869,Jon Schroder
4409,26673,Robert Bennett
4410,41830,Guy Hamilton
4411,37694,Mary Pat Kelly
4412,63287,Lori Petty
4413,335874,Charlie Levi
4414,34592,Kevin Hamedani
4415,92635,David DeCoteau
4416,258755,Mikel Rueda
4417,96534,Stefan C. Schaefer
4418,21283,Michael Taliferro
4419,272724,David DeCoteau
4420,84178,Katie Aselton
4421,101179,Robert Heath
4422,52462,D. Stevens
4423,269057,Jeffrey St. Jules
4424,287524,Robert Hall
4425,206213,Kevin King
4426,248402,Jonathan Meyers
4427,29146,Ralph Nelson
4428,207769,Blair Erickson
4429,271185,Allison Burnett
4430,29731,Richard Schenkman
4431,292539,Sanjay Rawal
4432,654,Elia Kazan
4433,91070,Kat Coiro
4434,2009,Cristian Mungiu
4435,323270,Joseph Graham
4435,323270,Brian Dorton
4435,323270,Lee Matthews
4435,323270,Manuel Mar??n
4436,2652,David Slade
4437,9813,Jamie Babbit
4438,60421,Maryam Keshavarz
4439,157354,Ryan Coogler
4440,127867,Ramaa Mosley
4441,3170,David Hand
4441,3170,James Algar
4441,3170,Samuel Armstrong
4441,3170,William Roberts
4441,3170,Paul Satterfield
4441,3170,Graham Heid
4441,3170,Norman Wright
4442,14014,Charles Herman-Wurmfeld
4443,15708,C. Jay Cox
4444,146882,Mariette Monpierre
4445,215918,Tommy Oliver
4446,84200,Jamie Travis
4447,84184,Lee Toland Krieger
4448,45767,Rich Christiano
4449,14823,Paul Andrew Williams
4450,367551,Nick Love
4451,343409,Natalie Bible'
4452,60243,Asghar Farhadi
4453,57294,Justin Molotnikov
4454,11446,Todd Solondz
4455,47889,Victor Nunez
4456,25461,Peter Sollett
4457,905,G.W. Pabst
4459,78705,Jorge Gaggero
4460,25212,Rod Lurie
4461,26899,Michael Burke
4462,146269,Catherine Jelski
4463,292483,Shane Dawson
4464,14451,Tommy Wirkola
4465,10105,Ryan Little
4466,211557,Clark Baker
4467,838,George Lucas
4468,40862,Robert Greenwald
4469,13158,Dave Willis
4469,13158,Matt Maiellaro
4470,84332,Colin Trevorrow
4471,74510,Tim Story
4471,74510,Leslie Small
4472,74725,Ben Wheatley
4473,58428,Ti West
4474,8416,Bernardo Bertolucci
4475,36584,Neil Burger
4476,13429,Olly Blackburn
4477,9022,Jonathan Levine
4478,22530,Christopher Hutson
4479,288,Fred Zinnemann
4480,14275,Steve James
4481,2287,David LaChapelle
4482,18734,Michael Cuesta
4483,206197,Caryn Waechter
4484,26837,Emily Dell
4485,7859,Ryan Fleck
4486,302579,Valerie Red-Horse
4486,302579,Jennifer Wynne Farmer
4487,51955,Christopher Scott Cherot
4488,376004,H.M. Coakley
4489,158752,Randy Moore
4490,40658,Chris Atkins
4491,296943,Bill Benenson
4492,118612,Ryan Smith
4493,138976,Travis Romero
4494,323967,Anna Mastro
4495,3080,Mark Sandrich
4496,2667,Daniel Myrick
4496,2667,Eduardo S??nchez
4497,9459,Michael Wadleigh
4498,11598,John Landis
4499,26916,Jon Gunn
4500,181940,Gene Teigland
4501,125263,Scott Ziehl
4502,263503,Richard Montoya
4503,324322,Johanna Schwartz
4505,375950,Thomas Lilti
4506,278348,Michael Walker
4507,704,Richard Lester
4508,70875,U. Roberto Romano
4509,75986,Amy Holden Jones
4510,385636,Bla?? Zavr??nik
4511,14438,Alex Kendrick
4512,211086,Pan Nalin
4513,23069,Joe Camp
4514,83,Chris Kentis
4515,89857,Matt Walsh
4516,30315,John 'Bud' Cardos
4517,14358,Marilyn Agrelo
4518,2056,Tom McCarthy
4519,41144,Brian Baugh
4520,35199,Patrick Creadon
4521,14271,Barry W. Blaustein
4522,16653,Kurt Hale
4523,14757,Siddiq Barmak
4524,84401,Joseph Dorman
4525,23655,Greg Harrison
4526,36825,Kurt Hale
4527,33430,Michael Polish
4528,12281,Jacob Aaron Estes
4529,125052,Morgan J. Freeman
4530,96238,Eric Schaeffer
4531,30246,Neema Barnette
4532,7301,Steve Buscemi
4533,172533,Joe Swanberg
4534,180383,Molly Bernstein
4535,346,Akira Kurosawa
4536,84318,Marius Markevicius
4537,45145,Tom DiCillo
4538,13983,Justin Lin
4539,45649,Quentin Dupieux
4540,19844,C. Jay Cox
4541,21801,Alex Smith
4541,21801,Andrew J. Smith
4542,43933,Gareth Edwards
4543,73511,Jonathan Parker
4544,43653,Sol Tryon
4545,139715,Alex Craig Mann
4546,45380,Ning Hao
4547,30867,Stephen Kijak
4548,81220,Marc Forster
4549,253626,Andrew Niccol
4550,294550,William Gazecki
4551,90369,Ol Parker
4552,117942,Michael Hoffman Jr.
4552,117942,Aaron T. Wells
4554,322194,Georgia Hilton
4555,98568,Jack Heller
4556,119657,Fernando Baez Mella
4557,380733,Warren Sheppard
4558,285743,Darren Lynn Bousman
4559,362765,Justin Paul Miller
